site_key,endpoint_kind,method,endpoint_template,same_origin,content_types,statuses,sources,resource_types,platform_hints,observed_count,successful_count,structured_count,direct_fetch_confirmed,example_url,detected_fields,json_keys
csr_building,browser_fetch,GET,https://cdn.codeblackbelt.com/json/preferences/also-bought.json?productIdList=%7Bvalue%7D&recentlyViewedProductIdList=%7Bvalue%7D&shop=%7Bvalue%7D&marketCountry=%7Bvalue%7D&marketCurrency=%7Bvalue%7D&path=%7Bvalue%7D&version=%7Bvalue%7D,False,application/json,200,browser,fetch,shopify,1,1,1,False,https://cdn.codeblackbelt.com/json/preferences/also-bought.json?productIdList=4385033945227&recentlyViewedProductIdList=&shop=csr-building-supplies.myshopify.com&marketCountry=US&marketCurrency=USD&path=%2Fen-us%2Fcollections%2Fcolumbia%2Fproducts%2Fcolumbia-corner-roller-cr&version=202608171040,name|products|sku|title|variants|vendor,add_to_cart_additional_styles|add_to_cart_background_color|add_to_cart_color|add_to_cart_hover_background_color|add_to_cart_hover_color|add_to_cart_label|added_to_cart_label|alireviews_rating_character|app_translation_support|background_color|border_color|buyable|cart_page_mobile_target|cart_page_mobile_target_placement|cart_page_target|cart_page_target_placement|compare_at_price_additional_styles|compare_at_price_bold|compare_at_price_color|control_button_additional_styles|control_icon_additional_styles|custom_css|custom_js|default_variant|description|disabled_on_cart_page|disabled_on_product_pages|enable_facebook_pixel|enable_tracking|id|image_alt_text|image_url|label|max_width|money_format|money_with_currency_format|name|preferences|product_box_additional_styles|product_box_content_centered|product_box_margins|product_box_width|product_description_additional_styles|product_description_bold|product_description_color|product_description_length|product_description_min_height|product_image_fitted|product_image_height|product_name_additional_styles|product_name_bold|product_name_color|product_name_min_height|product_name_tag|product_page_mobile_target|product_page_mobile_target_placement|product_page_target|product_page_target_placement|product_vendor_additional_styles|product_vendor_bold|product_vendor_color|product_vendor_length|product_vendor_min_height|products|products_excluded_from_primary_market|products_translation_support|recommendation_box_additional_styles|redirect_policy|regular_price_additional_styles|regular_price_bold|regular_price_color|review_count_additional_styles|review_count_color|reviews_app|sale_price_additional_styles|sale_price_bold|sale_price_color|sale_tag_additional_styles|sale_tag_background_color|sale_tag_color|sale_tag_label|shop_country_code|shop_currency_compare_at_price|shop_currency_price|shop_default_currency|shop_default_language|shop_id|show_add_to_cart|show_border|show_compare_at_price|show_compare_at_price_first|show_control_buttons|show_description|show_name|show_on_cart_page|show_on_product_pages|show_price|show_price_with_currency|show_rating|show_review_count|show_sale_tag|show_variant_selector|show_vendor|signature|sku|stamped_api_key|star_rating_additional_styles|star_rating_color|theme|title|title_additional_styles|title_bold|title_centered|title_color|title_length|title_size|title_tag|url|use_superscript_decimals|variant_id|variant_selector_additional_styles|variant_selector_background_color|variant_selector_border_color|variant_selector_color|variant_sku|variants|vendor|vertical_padding|yotpo_app_key
csr_building,browser_fetch,GET,https://cdn.codeblackbelt.com/json/preferences/frequently-bought-together.json?productId=%7Bproduct_id%7D&shop=%7Bvalue%7D&marketCountry=%7Bvalue%7D&marketCurrency=%7Bvalue%7D&path=%7Bvalue%7D&version=%7Bvalue%7D,False,application/json,200,browser,fetch,shopify,1,1,1,False,https://cdn.codeblackbelt.com/json/preferences/frequently-bought-together.json?productId=4385033945227&shop=csr-building-supplies.myshopify.com&marketCountry=US&marketCurrency=USD&path=%2Fen-us%2Fcollections%2Fcolumbia%2Fproducts%2Fcolumbia-corner-roller-cr&version=202608171040,name|product|products|sku|title|variants|vendor,added_button_label|alireviews_rating_character|app_translation_support|background_color|border_color|box_additional_styles|button_additional_styles|button_background_color|button_color|button_hover_background_color|button_hover_color|button_label|buyable|cart_page_mobile_target|cart_page_mobile_target_placement|cart_page_target|cart_page_target_placement|checkbox_color|checkbox_size|compare_at_price_additional_styles|compare_at_price_bold|compare_at_price_color|custom_css|custom_js|default_variant|description|description_additional_styles|description_bold|description_color|description_length|disabled_on_cart_page|disabled_on_product_pages|discount_amount|discount_applied_message_additional_styles|discount_applied_message_mobile_target|discount_applied_message_mobile_target_placement|discount_applied_message_target|discount_applied_message_target_placement|discount_hmac|discount_individual|discount_message|discount_message_additional_styles|discount_message_background_color|discount_message_bold|discount_message_border|discount_message_border_color|discount_message_color|discount_message_horizontal_padding|discount_message_size|discount_message_vertical_padding|discount_minimum_amount_requirement|discount_percentage|discount_requirements_relaxed_in_secondary_markets|discount_timestamp|discount_type|enable_facebook_pixel|enable_tracking|id|image_additional_styles|image_alt_text|image_fitted|image_height|image_hide_if_unchecked|image_margins|image_opacity_if_unchecked|image_url|image_width|initial_selection_state|label|layout|max_width|mobile_target|mobile_target_placement|money_format|money_with_currency_format|name|name_additional_styles|name_bold|name_color|name_tag|number_of_recommendations_to_offer_discount|offer_discount|preferences|pricing_plan|product|product_id|product_page_mobile_target|product_page_mobile_target_placement|product_page_target|product_page_target_placement|products|products_excluded_from_primary_market|products_translation_support|redirect_policy|regular_price_additional_styles|regular_price_bold|regular_price_color|review_count_additional_styles|review_count_color|reviews_app|sale_price_additional_styles|sale_price_bold|sale_price_color|shop_country_code|shop_currency_compare_at_price|shop_currency_price|shop_default_currency|shop_default_language|shop_id|show_border|show_compare_at_price|show_compare_at_price_first|show_description|show_on_cart_page|show_on_product_pages|show_price|show_price_with_currency|show_rating|show_review_count|signature|sku|stamped_api_key|star_rating_additional_styles|star_rating_color|target|target_placement|theme|this_item_label|title|title_additional_styles|title_bold|title_color|title_length|title_size|title_tag|total_price_label|url|use_superscript_decimals|variant_id|variant_selector_additional_styles|variant_selector_background_color|variant_selector_border_color|variant_selector_color|variant_sku|variants|vendor|vertical_padding|white_plus_icon|yotpo_app_key
csr_building,browser_fetch,GET,https://csrbuilding.com/cart.js,True,text/javascript,200,browser,fetch,shopify,1,1,1,False,https://csrbuilding.com/cart.js,currency|items,attributes|cart_level_discount_applications|currency|discount_codes|item_count|items|items_subtotal_price|note|original_total_price|requires_shipping|token|total_discount|total_price|total_weight
csr_building,browser_fetch,GET,https://csrbuilding.com/en-us/cart.json,True,application/json,200,browser,fetch,shopify,1,1,1,False,https://csrbuilding.com/en-us/cart.json,currency|items,attributes|cart_level_discount_applications|currency|discount_codes|item_count|items|items_subtotal_price|note|original_total_price|requires_shipping|token|total_discount|total_price|total_weight
csr_building,browser_fetch,GET,https://csrbuilding.com/en-us/products/{handle},True,application/json,200,browser,fetch,shopify,13,13,13,False,https://csrbuilding.com/en-us/products/columbia-standard-flushers,barcode|compare_at_price|handle|name|price|product|sku|title|variants|vendor,alt|barcode|body_html|compare_at_price|compare_at_price_currency|created_at|fulfillment_service|grams|handle|height|id|image|image_id|images|increment|inventory_management|max|min|name|option1|option2|option3|options|position|price|price_currency|product|product_id|product_type|published_at|published_scope|quantity_price_breaks|quantity_rule|requires_shipping|sku|src|tags|taxable|template_suffix|title|updated_at|values|variant_ids|variants|vendor|weight|weight_unit|width
csr_building,browser_fetch,GET,https://csrbuilding.com/en-us/variants/{variant_id}?section_id=%7Bvalue%7D,True,text/html,200,browser,fetch,shopify,1,1,0,False,https://csrbuilding.com/en-us/variants/31471150596235/?section_id=pickup-availability,,
csr_building,browser_fetch,GET,https://csrbuilding.com/products/{handle}.js,True,text/javascript,200,browser,fetch,shopify,1,1,1,False,https://csrbuilding.com/products/columbia-corner-roller-cr.js,available|barcode|compare_at_price|handle|name|price|price_max|price_min|sku|title|variants|vendor,alt|aspect_ratio|available|barcode|compare_at_price|compare_at_price_max|compare_at_price_min|compare_at_price_varies|created_at|description|featured_image|handle|height|id|images|increment|inventory_management|max|media|media_type|min|name|option1|option2|option3|options|position|preview_image|price|price_max|price_min|price_varies|public_title|published_at|quantity_price_breaks|quantity_rule|requires_selling_plan|requires_shipping|selling_plan_allocations|selling_plan_groups|sku|src|tags|taxable|title|type|url|values|variants|vendor|weight|width
csr_building,browser_fetch,GET,https://csrbuilding.com/services/login_with_shop/buyer/finalize,True,application/json,200,browser,fetch,shopify,1,1,1,False,https://csrbuilding.com/services/login_with_shop/buyer/finalize,,recognized
csr_building,browser_fetch,POST,https://data.securykit.com/api/visit/note,False,application/json,200,browser,fetch,,1,1,1,False,https://data.securykit.com/api/visit/note,,cp|fa|hb|pv|ret|status|url
csr_building,browser_fetch,GET,https://fast.a.klaviyo.com/atlas/api/public/settings/VLBUtn,False,application/json,200,browser,fetch,,1,1,1,False,https://fast.a.klaviyo.com/atlas/api/public/settings/VLBUtn,,action_text|add_to_cart_button|add_to_cart_error|add_to_cart_fill_color|add_to_cart_popover_settings|add_to_cart_success|add_to_cart_text_color|agent_name|ai_agent_enabled|ai_agent_settings|alignment|allow_wishlist_sharing|app_block_fill_color|app_block_font|app_block_style_choice|are_conversation_starters_enabled|authentication|background_color|bottom|bottom_spacing|button|button_color|card|card_shape|cart|cart_name|color|content_blocks|coupon_name|custom_css|custom_layout|custom_text|customer_hub_onboarded|default_onsite_locale|default_returns_enabled|design|destination|element_order|embedded_integrations|embedded_product_recs|enabled|enabled_onsite|faq|favorites_fill_color|favorites_icon_color|feed_enabled|feed_id|feed_settings|fill_color|filter_out_of_stock_products|font|font_color|font_family|font_weight|fonts|foreground_color|general|heading_color|heading_font|heading_text|headless_shopify_settings|height|help_settings|hide_from_groups|horizontal_spacing|hub_launcher|icon_color|icon_image_url|icon_style|image_settings|is_custom|is_identified_state_enabled|is_otp_enabled|layout|left|locale|loyalty|marketing_list_id|max_products|max_width|modal_type|nav_type|notify_emails|onsite_app_block|onsite_visibility|order_tracking|orders_action_text|padding|paragraph_color|paragraph_font|placement|position_on_desktop|privacy_policy_link|product_grid_padding|profile_action_text|provider|replace_account_links|replace_cart_links|return_action_text|returns|returns_platform|returns_settings_option|returns_url|returns_url_template|review_stars|reviews|right|scroll_threshold_percentage|shape|shopify_storefront_public_access_token|should_prompt_email_marketing|should_prompt_sms_marketing|show_add_to_cart|show_favorites|show_price|show_recommendations|show_to_groups|side_spacing|sign_in_button|store_display_name|store_id|store_type|store_url_domain|subscriptions|terms_of_service_link|text_case|text_color|text_transform|top|vertical_spacing|view_cart_action|visibility|visual_style|web_chat|web_chat_onboarded|welcome_message|welcome_message_delay|widget|widget_color|width|wishlists
csr_building,browser_fetch,GET,https://platform.smile.io/shopify_extensions/activity_rules?account_id=%7Bvalue%7D,False,application/json,200,browser,fetch,shopify,1,1,1,False,https://platform.smile.io/shopify_extensions/activity_rules?account_id=168972,name,account_id|action_text|action_url|activity_rule_definition|activity_rule_type|activity_rules|activity_type|category|category_slug|consumable_codes_available_count|created_at|customized_description_template|customized_details|customized_fulfill_reason_text_template|customized_fulfillment_action_text_template|customized_fulfillment_action_url_template|customized_fulfillment_name_template|customized_fulfillment_usage_instructions_template|customized_image_temp_s3_key|customized_image_url|customized_name|customized_name_template|customized_value_description_template|default_activity_rule_details|default_activity_rule_image_url|default_activity_rule_name|default_activity_rule_value_description_template|default_fulfill_reason_text_template|default_fulfill_source_description_template|default_sort_order|description|details|expiry_interval|expiry_interval_count|external_id|fulfilled_rewards_count|fulfillment_action_text_template|fulfillment_action_url_template|fulfillment_name_template|fulfillment_usage_instructions_template|id|image_url|is_discontinued|is_enabled|max|min|multiplier|name|name_template|no_rate_limit_conditions_reason|required_integration_type|requires_rate_limit|reward|reward_fulfillments_count|reward_program_id|reward_value_type|rewarded_count|supports_consumable_codes|supports_expiry|supports_rate_limit_conditions|type|updated_at|username|value|value_description|value_description_template
csr_building,browser_fetch,GET,https://platform.smile.io/shopify_extensions/init/points_on_product_page?channel_key=%7Bvalue%7D,False,application/json,200,browser,fetch,shopify,1,1,1,False,https://platform.smile.io/shopify_extensions/init/points_on_product_page?channel_key=channel_yleYDsBSl4eAucWdbk2QM9bJ,name,account|active_activity_rule_bonuses|candidate_participation|customer_locale|display_setting|exclude_discounted_products|excluded_shopify_product_ids|id|is_available|is_enabled|name|panel_header|points_delay_setting|points_label_plural|points_label_singular|points_program|visitor_title
csr_building,browser_fetch,GET,https://platform.smile.io/smile_ui/exchange_tokens?channel_key=%7Bvalue%7D,False,application/json,200,browser,fetch,,1,1,1,False,https://platform.smile.io/smile_ui/exchange_tokens?channel_key=channel_yleYDsBSl4eAucWdbk2QM9bJ,,publishable_key
csr_building,browser_fetch,GET,https://platform.smile.io/smile_ui/init?publishable_key=%7Bvalue%7D,False,application/json,200,browser,fetch,shopify,1,1,1,False,https://platform.smile.io/smile_ui/init?publishable_key=pub_0411f526df043e93,currency|name|title,account|account_id|active_activity_rule_bonuses|activity_rule_bonuses|advocate_reward|advocate_reward_id|alternate_symbols|banner_color|banner_color_preset|banner_font_color|banner_image_url|birthday_form_description|birthday_form_title|border_radius_style|button_border_radius_style|button_color|button_color_preset|button_font_color|candidate_participation|caption|card_border_radius_style|code_snippet|color|consumable_codes_available_count|created_at|cta|currency|customer_eligibility|customer_locale|customer_login_url|customer_signup_url|decimal_mark|delivery_type|description|disambiguate_symbol|display_setting|earn_more_points_icon_url|email_body_template|email_share_body_template|email_share_title_template|email_title_template|expiry_interval|expiry_interval_count|external_id|facebook_share_message_template|format|friend_tracking_reward|friend_tracking_reward_id|fulfilled_rewards_count|fulfillment_action_text_template|fulfillment_action_url_template|fulfillment_name_template|fulfillment_usage_instructions_template|header_bar_font_color|hidden_url_paths|hide_on_index_page|hide_smile_branding|html_entity|icon_color|icon_color_preset|icon_url|id|image_svg|image_url|initial_refresh_tiers_task|input_border_radius_style|interaction_medium|is_enabled|is_enhanced_option_active|is_visible|iso_code|iso_numeric|join_program_already_have_an_account|join_program_cta|join_program_program_description|join_program_title|key|last_enabled_at|launched_at|launcher|layout|link_color|link_color_preset|load_js_sdk_at_launch|milestone|milestone_description|milestone_description_highest_template|milestone_description_to_maintain_tier_template|milestone_description_to_next_tier_template|milestone_description_to_next_tier_within_interval_template|milestone_formatted|milestone_interval|milestone_interval_count|milestone_period|milestone_period_start_date|milestone_type|milestone_verb|milestone_vip_program|mobile_layout|mobile_text|my_rewards_summary_subtitle_template|my_rewards_summary_title_active|my_rewards_summary_title_inactive|name|name_template|nudges|panel|panel_header|points_caption|points_delay_setting|points_earning_title|points_expiry_inactive_floor_date|points_expiry_interval|points_expiry_interval_count|points_expiry_is_available|points_expiry_is_enabled|points_expiry_is_installed|points_explainer_description|points_explainer_earn_more_points_cta|points_explainer_spend_your_points_cta|points_explainer_title|points_history_title|points_label_plural|points_label_singular|points_program|points_summary_expiry_template|points_summary_header_template|points_summary_next_reward|points_title|primary_color|priority|receiver_reward_id|referral_detail_description|referral_detail_they_get_label|referral_detail_title|referral_detail_you_get_label|referral_landing_prompt|referral_reward|referral_share_by_email_message_placeholder|referral_share_by_email_message_title|referral_share_by_email_send_email_cta|referral_share_by_email_title|referral_share_by_email_to_placeholder|referral_share_by_email_to_title|referral_sharing_options|referrals_caption|referrals_explainer_description|referrals_explainer_they_get_label|referrals_explainer_title|referrals_explainer_you_get_label|referrals_history_title|referrals_program|referrals_summary_description_template|referrals_summary_subtitle_template|referrals_summary_title|referrals_summary_your_referral_code_label|referrals_title|requires_customer|requires_upgrade_to_enable|requires_upgrade_to_enable_points_expiry|reward_fulfillments_count|reward_program_card_order|reward_program_definition_id|reward_program_for_banner|reward_program_id|rewards_catalog_title|sales_channel|secondary_color|sender_reward_id|sign_in_cta|smallest_denomination|smile_ui_desktop_bottom_margin|smile_ui_desktop_position|smile_ui_desktop_side_margin|smile_ui_mobile_bottom_margin|smile_ui_mobile_position|smile_ui_mobile_side_margin|sort_order|spend_your_points_icon_url|subtitle|subunit|subunit_to_unit|supports_consumable_codes|supports_expiry|symbol|symbol_first|text|text_color|theme|thousands_separator|title|twitter_share_message_template|type|updated_at|url|url_path|uses_default_icon|uses_improved_mobile_launcher|value|vip_caption|vip_explainer_title|vip_history_title|vip_program_details_title|vip_program_tiers_description|vip_program_tiers_title|vip_summary_achieved_expiry_template|vip_tier_benefits|vip_tiers|vip_title|visibility_setting|visitor_caption|visitor_title|wallpaper_url|z_index
csr_building,browser_fetch,GET,https://shop.app/pay/session?v=%7Bvalue%7D&token=%7Bvalue%7D&shop_id=%7Bvalue%7D,False,application/json,200,browser,fetch,shopify,1,1,1,False,https://shop.app/pay/session?v=1&token=%5BREDACTED%5D&shop_id=27766784139,,eligible
csr_building,browser_xhr,GET,https://a.klaviyo.com/forms/api/v3/geo-ip,False,application/json,200,browser,xhr,shopify,1,1,1,False,https://a.klaviyo.com/forms/api/v3/geo-ip,,continent_code|country_code
csr_building,browser_xhr,GET,https://fast.a.klaviyo.com/custom-fonts/api/v1/company-fonts/onsite?company_id=%7Bvalue%7D,False,application/json,200,browser,xhr,shopify,1,1,1,False,https://fast.a.klaviyo.com/custom-fonts/api/v1/company-fonts/onsite?company_id=VLBUtn,variants,custom|display_name|fallback|family|font_type|google|id|typekit|typekit_url|variant_value|variants
csr_building,browser_xhr,GET,https://static-forms.klaviyo.com/forms/api/v7/VLBUtn/full-forms,False,application/json,200,browser,xhr,,1,1,1,False,https://static-forms.klaviyo.com/forms/api/v7/VLBUtn/full-forms,name,a11y_identifier|action|action_id|action_type|alignment|allocation|alt_text|arrangement|back_in_stock|background_color|background_image|blacklist|block_background_color|blur|body|border|border_color|border_radius|border_style|border_width|bottom|button_styles|channel|channel_settings|channel_type|channels|checkbox_label|color|column_id|columns|company_sender_settings|compliance_company_name|component_id|component_type|components|consent_type|content|cookie_timeout|custom_company_font_id|custom_width|data|default_color|desktop_mobile_target|device_type|dismiss_button_styles|dismissed_alerts|docking|drop_shadow|dynamic_button_id|dynamic_buttons|dynamic_info_config|email_address|email_settings|embed_alignment|enabled|environment|existing_user|exit_intent|field_id|flyout_options|focus_color|font_color|font_family|font_size|font_style|font_weight|form_entity_form_view_dependencies|form_id|form_input_text_color|form_settings|form_specialties|form_type|form_type_direction|form_version_id|format|full_forms|full_width|groups_targeting|height|hover_background_color|hover_text_color|html|id|image|impact|independent_triggers|input_background_color|input_styles|invalid_error_message|is_max_width|is_sms_consent_field|is_updating_s_m_s_consent|js_custom_trigger|key|label|left|letter_spacing|link|list_id|live_form_versions|margin|message_priority|meta_fields|minimum_height|mobile_overlay|name|new_window|opt_in_keyword_id|opt_in_message|options|padding|padding_bottom|padding_top|parent_view_id|placeholder|placeholder_color|position|preset_size|privacy_policy_url|redirect_url|related_nodes|reported_at|required|required_error_message|rich_text_styles|right|row_id|rows|selected_country_code|shopify_visitor_api|show_klaviyo_branding|show_klaviyo_branding_fullpage_and_flyout_forms|show_label|side_image|size|size_multiplier|sms|sms_consent_type|specify_hover_background_color|styling|subject|suppress_success_form|sync_email_consent|sync_sms_consent|terms_of_service_url|text|text_color|text_decoration|text_styles|to_phone_number|top|trigger_group_id|trigger_groups|trigger_id|trigger_type|triggers|ty4zfd|type|update_timestamp|url|uyejfj|v9kryp|value|vertical_alignment|view_id|views|violations|whitelist|width|x_stroke|xcolor
csr_building,direct_product_js,GET,https://csrbuilding.com/en-us/products/{handle}.js,True,text/javascript,200,direct_product_probe,probe,shopify,1,1,1,True,https://csrbuilding.com/en-us/products/columbia-corner-roller-cr.js,available|barcode|compare_at_price|handle|name|price|price_max|price_min|sku|title|variants|vendor,alt|aspect_ratio|available|barcode|compare_at_price|compare_at_price_max|compare_at_price_min|compare_at_price_varies|created_at|description|featured_image|handle|height|id|images|increment|inventory_management|max|media|media_type|min|name|option1|option2|option3|options|position|preview_image|price|price_max|price_min|price_varies|public_title|published_at|quantity_price_breaks|quantity_rule|requires_selling_plan|requires_shipping|selling_plan_allocations|selling_plan_groups|sku|src|tags|taxable|title|type|url|values|variants|vendor|weight|width
csr_building,direct_product_json,GET,https://csrbuilding.com/en-us/products/{handle}.json,True,application/json,200,direct_product_probe,probe,shopify,1,1,1,True,https://csrbuilding.com/en-us/products/columbia-corner-roller-cr.json,barcode|compare_at_price|handle|name|price|product|sku|title|variants|vendor,alt|barcode|body_html|compare_at_price|compare_at_price_currency|created_at|fulfillment_service|grams|handle|height|id|image|image_id|images|increment|inventory_management|max|min|name|option1|option2|option3|options|position|price|price_currency|product|product_id|product_type|published_at|published_scope|quantity_price_breaks|quantity_rule|requires_shipping|sku|src|tags|taxable|template_suffix|title|updated_at|values|variant_ids|variants|vendor|weight|weight_unit|width
csr_building,direct_replay,GET,https://a.klaviyo.com/forms/api/v3/geo-ip,False,application/json,200,direct_replay,probe,shopify,1,1,1,True,https://a.klaviyo.com/forms/api/v3/geo-ip,,continent_code|country_code
csr_building,direct_replay,GET,https://api.tapc.art/capture-kit?shopStore=%7Bvalue%7D&appId=%7Bvalue%7D,False,application/json,200,direct_replay,probe,shopify,1,1,1,True,https://api.tapc.art/capture-kit/?shopStore=csr-building-supplies.myshopify.com&appId=,title,appinfo|appinstalledoverrides|appstoreid|appstorelink|background|button|buttonbackground|buttontext|colors|dataurl|deeppinkpath|display|en|enabled|family|font|frequency|icon|matches|mobiledownloadbanner|on|period|placement|playstoreid|playstorelink|qrcode|showreviews|text|title|triggerdelayinms|unit|url|value
csr_building,direct_replay,GET,https://cdn.codeblackbelt.com/json/preferences/also-bought.json?productIdList=%7Bvalue%7D&recentlyViewedProductIdList=%7Bvalue%7D&shop=%7Bvalue%7D&marketCountry=%7Bvalue%7D&marketCurrency=%7Bvalue%7D&path=%7Bvalue%7D&version=%7Bvalue%7D,False,application/json,200,direct_replay,probe,shopify,1,1,1,True,https://cdn.codeblackbelt.com/json/preferences/also-bought.json?productIdList=4385033945227&recentlyViewedProductIdList=&shop=csr-building-supplies.myshopify.com&marketCountry=US&marketCurrency=USD&path=%2Fen-us%2Fcollections%2Fcolumbia%2Fproducts%2Fcolumbia-corner-roller-cr&version=202608171040,,error
csr_building,direct_replay,GET,https://cdn.codeblackbelt.com/json/preferences/frequently-bought-together.json?productId=%7Bproduct_id%7D&shop=%7Bvalue%7D&marketCountry=%7Bvalue%7D&marketCurrency=%7Bvalue%7D&path=%7Bvalue%7D&version=%7Bvalue%7D,False,application/json,200,direct_replay,probe,shopify,1,1,1,True,https://cdn.codeblackbelt.com/json/preferences/frequently-bought-together.json?productId=4385033945227&shop=csr-building-supplies.myshopify.com&marketCountry=US&marketCurrency=USD&path=%2Fen-us%2Fcollections%2Fcolumbia%2Fproducts%2Fcolumbia-corner-roller-cr&version=202608171040,,error
csr_building,direct_replay,GET,https://csrbuilding.com/cart.js,True,text/javascript,200,direct_replay,probe,shopify,1,1,1,True,https://csrbuilding.com/cart.js,currency|items,attributes|cart_level_discount_applications|currency|discount_codes|item_count|items|items_subtotal_price|note|original_total_price|requires_shipping|token|total_discount|total_price|total_weight
csr_building,direct_replay,GET,https://csrbuilding.com/en-us/cart.json,True,application/json,200,direct_replay,probe,shopify,1,1,1,True,https://csrbuilding.com/en-us/cart.json,currency|items,attributes|cart_level_discount_applications|currency|discount_codes|item_count|items|items_subtotal_price|note|original_total_price|requires_shipping|token|total_discount|total_price|total_weight
csr_building,direct_replay,GET,https://fast.a.klaviyo.com/custom-fonts/api/v1/company-fonts/onsite?company_id=%7Bvalue%7D,False,application/json,200,direct_replay,probe,shopify,1,1,1,True,https://fast.a.klaviyo.com/custom-fonts/api/v1/company-fonts/onsite?company_id=VLBUtn,variants,custom|display_name|fallback|family|font_type|google|id|typekit|typekit_url|variant_value|variants
csr_building,direct_replay,GET,https://platform.smile.io/shopify_extensions/activity_rules?account_id=%7Bvalue%7D,False,application/json,200,direct_replay,probe,shopify,1,1,1,True,https://platform.smile.io/shopify_extensions/activity_rules?account_id=168972,name,account_id|action_text|action_url|activity_rule_definition|activity_rule_type|activity_rules|activity_type|category|category_slug|created_at|customized_details|customized_fulfill_reason_text_template|customized_image_temp_s3_key|customized_image_url|customized_name|customized_value_description_template|default_activity_rule_details|default_activity_rule_image_url|default_activity_rule_name|default_activity_rule_value_description_template|default_fulfill_reason_text_template|default_fulfill_source_description_template|default_sort_order|description|details|id|image_url|is_discontinued|is_enabled|max|min|multiplier|name|no_rate_limit_conditions_reason|required_integration_type|requires_rate_limit|reward|reward_program_id|reward_value_type|rewarded_count|supports_rate_limit_conditions|type|updated_at|username|value|value_description|value_description_template
csr_building,direct_replay,GET,https://static-forms.klaviyo.com/forms/api/v7/VLBUtn/full-forms,False,application/json,200,direct_replay,probe,,1,1,1,True,https://static-forms.klaviyo.com/forms/api/v7/VLBUtn/full-forms,name,a11y_identifier|action|action_id|action_type|alignment|allocation|alt_text|arrangement|back_in_stock|background_color|background_image|blacklist|block_background_color|blur|body|border|border_color|border_radius|border_style|border_width|bottom|button_styles|channel|channel_settings|channel_type|channels|checkbox_label|color|column_id|columns|company_sender_settings|compliance_company_name|component_id|component_type|components|consent_type|content|cookie_timeout|custom_company_font_id|custom_width|data|default_color|desktop_mobile_target|device_type|dismiss_button_styles|dismissed_alerts|docking|drop_shadow|dynamic_button_id|dynamic_buttons|dynamic_info_config|email_address|email_settings|embed_alignment|enabled|environment|existing_user|exit_intent|field_id|flyout_options|focus_color|font_color|font_family|font_size|font_style|font_weight|form_entity_form_view_dependencies|form_id|form_input_text_color|form_settings|form_specialties|form_type|form_type_direction|form_version_id|format|full_forms|full_width|groups_targeting|height|hover_background_color|hover_text_color|html|id|image|impact|independent_triggers|input_background_color|input_styles|invalid_error_message|is_max_width|is_sms_consent_field|is_updating_s_m_s_consent|js_custom_trigger|key|label|left|letter_spacing|link|list_id|live_form_versions|margin|message_priority|meta_fields|minimum_height|mobile_overlay|name|new_window|opt_in_keyword_id|opt_in_message|options|padding|padding_bottom|padding_top|parent_view_id|placeholder|placeholder_color|position|preset_size|privacy_policy_url|redirect_url|related_nodes|reported_at|required|required_error_message|rich_text_styles|right|row_id|rows|selected_country_code|shopify_visitor_api|show_klaviyo_branding|show_klaviyo_branding_fullpage_and_flyout_forms|show_label|side_image|size|size_multiplier|sms|sms_consent_type|specify_hover_background_color|styling|subject|suppress_success_form|sync_email_consent|sync_sms_consent|terms_of_service_url|text|text_color|text_decoration|text_styles|to_phone_number|top|trigger_group_id|trigger_groups|trigger_id|trigger_type|triggers|ty4zfd|type|update_timestamp|url|uyejfj|v9kryp|value|vertical_alignment|view_id|views|violations|whitelist|width|x_stroke|xcolor
